key,loudness,tempo,duration_ms,playlist_uri
2,-8.876,77.953,247008,0
11,-5.417,176.01,213827,0
9,-6.978,84.994,148994,1
5,-18.982,93.288,165021,1
0,-17.081,74.996,115200,1
11,-15.296,114.944,134876,1
10,-6.848,123.989,210000,1
4,-15.975,102.511,433439,1
8,-4.936,116.01,169770,0
9,-10.767,101.637,211741,1
7,-5.587,142.909,181400,0
0,-6.071,137.063,136600,2
11,-4.35,194.975,203556,2
7,-36.172,74.497,256147,1
9,-14.67,74.94,115333,1
11,-5.637,150.97,166250,2
7,-5.784,119.056,261827,0
11,-12.905,80.064,171324,1
2,-12.463,124.986,231120,1
5,-1.399,144.852,220799,2
11,-3.825,139.98,147536,2
4,-5.701,130.047,185649,0
0,-13.184,85.02,96353,1
9,-8.735,190.807,216867,0
5,-18.352,90.184,199424,1
5,-3.351,132.137,193182,2
1,-15.713,112.818,283999,1
0,-5.011,117.767,256097,2
1,-5.277,148.0,141363,2
1,-18.354,86.257,101518,1
2,-6.473,176.006,180000,1
0,-14.999,82.787,145867,0
0,-5.516,175.81,195000,2
3,-6.465,143.992,231667,2
5,-19.134,103.695,318280,1
10,-11.507,125.03,178560,1
2,-5.958,123.899,164347,0
1,-2.474,94.999,238842,2
8,-11.43,142.031,184905,2
1,-7.685,165.081,130565,1
11,-4.234,154.068,164622,2
9,-6.083,155.932,131908,2
0,-14.701,123.838,277065,1
7,-3.323,126.007,212513,2
1,-5.405,117.005,154099,2
4,-7.097,87.976,191133,0
4,-4.14,106.945,179173,0
0,-8.091,106.0,203774,1
1,-1.321,94.965,138238,2
0,-12.458,82.133,129009,1
10,-5.847,79.414,224987,0
7,-31.174,85.367,133160,1
9,-5.684,113.326,153338,0
6,-11.157,117.469,154859,1
4,-7.523,149.927,281600,2
8,-13.231,135.883,345120,1
11,-6.086,74.234,223280,0
4,-6.311,118.001,270160,0
5,-8.005,80.993,236627,0
4,-16.305,76.001,157895,1
1,-5.968,135.929,213387,0
4,-2.087,119.004,207000,2
11,-5.554,126.992,173999,2
7,-8.067,112.437,152640,0
5,-7.419,103.335,330615,1
5,-9.944,87.987,107027,1
11,-12.387,37.877,121224,1
7,-6.192,124.988,230013,0
6,-3.296,117.014,169096,0
5,-3.79,184.986,173071,0
0,-12.537,178.739,246349,1
4,-12.151,175.212,228013,0
1,-8.882,79.996,124000,1
7,-14.344,69.983,154987,1
11,-5.197,195.999,207281,2
2,-5.39,137.98,192227,2
7,-15.529,114.013,257500,1
5,-7.676,136.967,161773,0
8,-2.437,180.12,186869,2
7,-9.141,79.983,144000,1
9,-17.186,134.148,121981,1
0,-4.308,150.309,191573,0
3,-5.342,163.956,243622,2
7,-7.889,168.123,170717,2
4,-11.452,86.233,89302,1
2,-9.601,174.782,214720,0
8,-13.424,84.993,186353,1
11,-6.0,76.826,197299,0
1,-5.393,96.022,133125,2
9,-4.262,164.848,227508,2
11,-5.76,166.001,204453,0
6,-7.948,169.907,186353,1
10,-10.002,148.117,108069,1
8,-16.168,80.302,207746,1
1,-5.005,125.059,228493,0
7,-6.914,125.979,202360,2
10,-13.108,130.087,208103,1
8,-13.203,83.611,125714,1
9,-3.164,139.955,250173,2
5,-14.14,111.024,340760,1
2,-3.72,132.094,150522,2
1,-3.663,105.132,198041,2
7,-7.328,163.139,127000,2
7,-7.771,150.096,276880,0
0,-5.949,122.969,185992,1
1,-15.808,90.035,150333,1
9,-5.512,173.924,224026,0
2,-12.61,80.014,169500,1
8,-5.91,96.501,206472,0
9,-5.974,118.539,228733,0
2,-18.744,84.726,174000,1
11,-7.154,84.005,280880,2
5,-7.189,138.084,214720,0
7,-13.374,129.476,312187,1
7,-9.295,129.958,218093,0
7,-2.761,152.103,171112,2
10,-2.613,131.98,202856,2
7,-5.055,141.883,207213,0
7,-6.598,92.03,150307,0
10,-13.482,75.042,144000,1
9,-12.732,130.086,136696,1
5,-10.45,61.013,140107,1
7,-12.613,89.992,199569,1
7,-3.594,199.943,182667,0
6,-15.668,134.077,109478,1
0,-6.316,143.699,281302,1
7,-4.685,112.987,160380,2
8,-14.484,188.159,206000,1
4,-5.965,126.829,248400,2
0,-5.29,194.876,196136,2
4,-10.919,172.498,186747,0
5,-12.738,169.979,118588,1
7,-10.92,147.502,171067,0
1,-2.924,175.002,190067,0
6,-5.366,174.096,72888,2
8,-12.875,132.456,326413,1
7,-3.083,177.564,227794,2
0,-31.365,81.526,93840,1
11,-3.921,176.064,138813,2
5,-3.629,139.075,200490,2
0,-8.119,124.039,224827,1
3,-4.289,79.577,208114,2
2,-12.269,136.035,129882,1
2,-6.926,148.078,219568,2
